#{"t_start": 1733943896.3583431, "env_id": null}
r,l,t
104.15,85,58538.417428
103.55,73,58539.356859
102.55,51,58540.01055
104.35,92,58541.181202
104.2,84,58542.396938
103.75,75,58543.525661
102.9,58,58544.317784
101.75,39,58544.826855
103.25,65,58545.79037
-995.85,265,58549.809896
102.8,56,58550.544392
103.2,66,58551.478486
100.05,1,58551.491529
102.3,47,58552.195854
103.2,64,58553.067641
103.05,61,58553.851958
103.65,75,58554.818251
103.05,63,58555.635201
103.5,70,58556.530604
103.3,66,58557.374533
103.6,72,58558.298032
105.3,106,58559.719047
100.05,1,58559.733062
103.85,77,58560.823853
101.15,23,58561.120439
105.2,104,58562.931123
100.8,16,58563.167427
103.65,73,58564.340087
104.05,81,58565.475121
102.4,48,58566.107255
103.95,79,58567.152777
103.1,62,58567.959417
103.65,74,58568.919605
104.85,97,58570.397061
104.1,82,58571.48368
102.95,62,58572.274331
102.45,49,58572.899003
102.45,49,58573.53826
104.8,98,58574.797132
104.1,84,58575.869061
105.1,102,58577.282721
104.55,133,58579.467476
101.5,30,58579.983688
100.05,1,58580.00122
104.05,81,58581.189324
105.7,115,58582.716871
103.5,72,58583.66595
102.5,50,58584.315417
104.7,96,58585.569643
104.95,99,58586.869516
103.2,64,58587.688133
102.35,47,58588.275353
103.4,68,58589.13875
105.15,103,58590.662833
103.35,68,58591.560454
104.25,85,58592.69986
105.0,100,58594.153544
103.4,71,58595.260062
105.0,100,58596.924345
105.2,104,58598.344245
105.25,107,58599.756905
103.7,74,58600.731366
101.5,31,58601.136663
103.05,61,58601.931275
102.75,55,58602.64062
103.25,65,58603.488166
100.05,1,58603.501702
102.05,41,58604.026137
102.3,46,58604.615712
103.35,67,58605.492938
104.75,95,58606.867326
105.35,108,58608.338838
103.55,71,58609.288171
102.75,55,58610.129044
104.8,96,58611.69298
103.5,72,58612.79301
104.4,89,58613.971756
103.35,69,58614.890856
102.65,55,58615.614658
103.75,77,58616.611679
102.0,40,58617.263681
103.45,69,58618.192724
103.75,75,58619.154573
102.45,50,58619.820538
104.4,88,58621.002726
102.65,53,58621.69012
104.65,93,58622.894461
102.85,60,58623.795742
103.95,79,58624.955924
101.55,31,58625.438811
104.4,88,58626.823771
102.7,54,58627.635692
103.05,63,58628.650347
102.65,53,58629.357232
102.85,57,58630.091022
103.8,76,58631.071947
103.75,75,58632.068866
104.95,99,58633.523946
101.85,37,58634.071001
103.75,76,58635.05608
101.4,28,58635.411985
103.4,68,58636.305575
103.7,76,58637.292819
104.45,89,58638.438396
101.25,25,58638.758776
104.1,83,58639.835981
102.95,59,58640.590523
104.0,80,58641.734919
103.6,73,58642.744871
102.4,48,58643.489542
103.65,73,58644.717559
103.8,76,58645.699328
102.4,48,58646.310479
102.0,40,58646.841497
103.85,79,58647.845315
100.05,1,58647.857832
101.35,27,58648.21079
105.65,113,58649.663739
101.65,34,58650.098886
102.0,40,58650.630965
103.3,66,58651.63294
102.8,56,58652.374599
100.05,1,58652.38764
103.35,67,58653.235803
101.2,24,58653.541653
103.65,73,58654.476658
103.5,70,58655.385079
103.35,67,58656.234339
103.15,63,58657.038677
104.0,80,58658.250351
104.0,80,58659.470023
103.05,61,58660.51985
104.55,91,58661.761892
101.95,39,58662.276818
103.85,79,58663.28452
103.1,62,58664.078157
103.45,69,58664.942688
102.8,56,58665.671602
102.2,44,58666.234613
100.0,1,58666.247149
104.7,94,58667.468236
105.05,101,58668.764807
102.9,58,58669.505275
103.0,60,58670.274871
103.95,79,58671.383012
103.25,65,58672.329421
103.85,79,58673.399832
103.4,68,58674.422725
104.3,86,58675.725208
101.4,28,58676.169165
103.55,71,58677.223832
103.6,73,58678.344856
103.6,73,58679.380831
102.7,54,58680.142876
103.4,68,58681.026883
104.15,87,58682.244249
103.0,60,58683.011323
104.75,97,58684.258924
100.0,1,58684.271447
103.35,67,58685.129759
102.3,46,58685.713818
104.4,88,58686.900385
102.1,42,58687.550585
102.85,57,58688.401655
103.35,67,58689.279942
104.4,90,58690.636526
101.8,36,58691.207746
102.15,43,58691.892883
102.05,41,58692.52692
103.7,74,58693.562966
102.75,57,58694.301106
103.2,64,58695.144434
103.1,62,58695.941633
104.9,99,58697.267024
105.4,110,58698.826708
105.4,109,58700.211614
104.5,90,58701.359414
105.0,100,58702.637223
104.0,80,58703.664499
103.15,63,58704.508096
103.05,61,58705.494725
103.35,67,58706.57587
103.5,70,58707.689479
103.75,75,58708.885037
101.0,20,58709.150756
103.25,65,58710.016106
100.0,1,58710.029764
103.5,71,58710.940499
104.0,82,58712.008752
104.45,89,58713.247861
102.7,54,58713.973699
103.1,63,58714.899901
103.75,75,58715.968433
103.65,73,58716.928703
101.9,39,58717.425358
103.3,67,58718.275733
102.9,58,58719.031346
102.6,54,58719.716801
101.7,34,58720.152977
104.05,81,58721.185226
102.7,54,58722.017821
102.95,59,58722.884323
104.7,97,58724.404756
103.65,73,58725.444855
104.4,88,58726.666153
100.05,1,58726.683173
101.95,39,58727.207348
103.45,69,58728.102558
105.5,114,58729.553334
102.75,55,58730.266013
103.7,74,58731.212543
103.55,73,58732.206862
104.15,83,58733.395761
102.55,51,58734.058096
103.3,67,58734.919452
105.2,104,58736.256515
103.85,77,58737.25818
104.3,86,58738.605076
102.85,58,58739.491177
104.0,80,58740.743759
104.95,99,58742.153184
102.45,50,58742.871629
103.9,80,58743.935011
104.9,99,58745.205836
103.75,77,58746.184365
103.4,70,58747.089994
101.95,40,58747.603903
100.05,1,58747.617438
105.05,101,58748.907819
102.95,61,58749.70334
103.05,62,58750.494778
103.55,71,58751.440853
103.3,68,58752.311161
103.35,68,58753.359869
102.35,47,58754.102528
104.85,97,58755.681259
102.2,44,58756.379723
102.1,42,58756.998052
102.7,54,58757.710339
103.3,66,58758.568794
103.2,64,58759.528889
102.8,57,58760.367729
103.3,66,58761.236901
102.35,48,58761.857218
102.2,44,58762.421857
102.9,59,58763.210435
103.4,69,58764.122988
104.9,98,58765.35689
103.95,79,58766.342554
103.65,73,58767.275449
103.7,74,58768.291895
101.95,39,58768.91331
103.25,67,58769.983155
103.8,76,58771.161913
102.8,56,58772.050434
102.75,55,58772.890132
103.3,67,58773.786323
103.45,71,58774.75897
104.35,89,58775.911075
103.05,61,58776.69837
105.6,115,58778.181023
104.25,85,58779.28307
104.75,95,58780.670107
102.65,53,58781.349436
103.05,62,58782.164615
103.1,63,58783.021878
104.1,82,58784.125767
102.9,58,58784.89022
103.85,79,58786.045945
104.05,83,58787.431451
100.05,1,58787.446996
103.45,69,58788.555031
105.65,118,58790.142963
102.5,54,58790.850559
102.5,50,58791.513222
103.05,62,58792.32068
104.1,82,58793.379182
103.25,65,58794.248928
103.1,63,58795.063637
101.6,37,58795.565359
105.2,106,58797.153699
104.15,85,58798.249668
103.95,79,58799.262891
103.4,68,58800.137759
104.05,81,58801.185867
102.85,57,58802.073946
103.0,60,58803.020706
104.25,85,58804.33162
103.95,82,58805.546293
102.2,44,58806.125278
102.7,54,58806.886112
104.05,81,58808.051631
103.15,63,58808.877527
103.05,61,58809.677104
104.05,81,58810.750047
102.2,45,58811.331103
103.45,69,58812.2027
103.25,65,58813.031727
104.05,82,58814.288985
103.25,66,58815.287785
104.95,101,58816.616964
103.75,75,58817.737972
102.1,42,58818.403228
100.05,1,58818.417746
103.65,73,58819.551382
103.8,77,58820.760197
102.95,59,58821.531245
100.9,18,58821.764848
102.1,42,58822.322821
104.1,82,58823.543746
104.85,97,58824.861269
103.3,66,58825.734918
102.75,55,58826.444072
104.2,84,58827.534172
103.5,70,58828.429518
102.65,53,58829.107354
104.6,92,58830.278973
100.85,17,58830.504051
103.25,65,58831.374957
103.1,62,58832.210307
103.5,72,58833.138963
103.6,72,58834.363381
104.7,94,58835.859091
102.3,46,58836.618562
103.95,82,58837.720371
104.2,84,58838.827923
103.3,67,58839.710737
101.7,34,58840.150146
103.55,71,58841.22991
102.45,50,58841.959622
103.3,66,58842.806562
103.6,72,58843.726711
103.95,81,58844.756463
102.95,60,58845.529583
102.15,43,58846.084037
104.25,85,58847.204132
104.25,85,58848.356823
103.4,68,58849.259881
102.5,50,58850.084524
104.95,99,58851.742665
104.0,80,58852.988438
103.45,69,58853.92977
105.0,100,58855.238881
103.75,75,58856.20401
104.35,87,58857.331299
102.95,59,58858.104441
103.7,74,58859.056693
101.1,22,58859.332532
103.2,64,58860.139519
104.65,93,58861.414091
104.7,94,58862.652573
101.6,33,58863.098174
102.45,49,58863.790101
104.9,99,58865.117425
103.85,79,58866.410479
102.5,50,58867.188258
104.55,93,58868.735992
103.6,72,58869.76683
102.7,54,58870.466293
102.5,54,58871.189224
101.25,27,58871.537369
102.45,49,58872.191685
104.4,89,58873.342538
104.0,80,58874.38841
104.3,86,58875.462756
102.15,43,58876.012966
103.8,76,58876.991185
103.35,68,58877.976159
104.15,83,58879.1027
104.25,85,58880.26264
104.55,91,58881.509775
101.4,28,58881.941787
104.35,87,58883.297056
104.4,88,58884.658454
103.9,78,58885.680442
103.5,72,58886.637006
102.75,55,58887.350641
104.4,88,58888.568328
103.7,75,58889.616663
103.75,75,58890.59938
102.85,57,58891.355906
100.05,1,58891.37294
102.55,51,58892.027153
101.5,30,58892.406608
105.15,103,58893.724511
104.2,84,58894.814467
104.3,86,58896.110092
102.85,57,58896.925194
103.2,67,58897.964074
101.05,21,58898.320341
103.6,72,58899.467638
103.4,68,58900.56255
102.55,51,58901.263877
100.05,1,58901.280401
103.2,68,58902.171512
103.35,67,58903.058173
103.85,77,58904.060349
103.3,66,58905.064057
104.2,84,58906.221942
101.85,37,58906.701168
103.15,63,58907.53269
103.75,77,58908.518842
103.65,75,58909.480459
102.1,42,58910.014404
103.3,68,58910.881732
104.6,92,58912.183587
103.35,68,58913.065347
102.85,57,58913.907047
103.4,68,58914.999605
103.9,78,58916.342893
104.75,95,58917.696455
103.9,78,58918.733069
102.2,44,58919.319246
102.85,57,58920.067662
103.65,73,58921.013173
102.05,41,58921.555425
103.4,68,58922.48286
102.8,56,58923.292743
103.65,73,58924.265761
103.7,74,58925.198499
100.35,7,58925.285711
103.35,68,58926.162585
102.35,47,58926.776728
103.95,82,58927.917944
103.45,69,58928.814252
103.9,79,58929.985002
100.15,3,58930.031619
100.05,1,58930.04566
103.75,77,58931.253295
103.1,64,58932.350847
102.85,57,58933.240863
103.45,69,58934.149034
104.7,94,58935.356537
103.3,66,58936.216771
102.95,59,58936.993077
101.85,37,58937.477712
103.85,81,58938.541112
101.6,34,58938.983776
104.2,84,58940.055056
103.65,74,58941.005417
104.15,83,58942.070359
102.55,51,58942.735653
103.15,63,58943.721437
105.15,106,58945.110905
103.55,71,58946.236768
104.05,81,58947.540368
103.1,62,58948.509366
105.55,115,58950.204554
103.05,61,58951.079076
101.6,35,58951.558751
101.45,29,58951.946204
103.4,71,58952.861377
103.25,65,58953.719837
105.4,112,58955.176595
103.25,65,58955.995435
103.15,63,58956.786562
101.95,39,58957.28106
103.15,63,58958.091336
105.0,102,58959.705938
103.3,66,58960.656145
104.95,99,58962.093438
102.2,44,58962.742744
103.95,79,58964.011647
103.65,73,58965.105782
101.8,36,58965.57827
102.3,46,58966.191118
102.55,51,58966.841218
103.0,60,58967.617513
100.05,1,58967.631037
102.75,57,58968.388086
103.55,71,58969.309424
102.9,58,58970.124313
103.95,80,58971.260258
104.85,98,58972.512422
103.6,72,58973.4532
101.25,29,58973.825705
100.05,1,58973.838234
104.45,89,58975.021787
102.45,49,58975.719154
100.05,1,58975.731664
102.1,42,58976.26427
103.5,70,58977.373537
103.35,68,58978.471075
102.65,58,58979.340804
103.9,78,58980.531921
103.2,64,58981.45146
101.85,37,58981.928755
104.15,83,58983.014041
103.3,75,58983.986927
103.0,60,58984.77159
103.75,75,58985.76281
103.25,65,58986.770231
103.25,65,58987.736752
103.5,70,58988.670864
102.4,49,58989.333409
104.35,87,58990.495641
101.65,33,58990.943567
103.9,78,58991.996823
104.35,87,58993.088037
103.25,65,58994.161566
102.7,54,58995.019106
102.7,54,58995.916489
102.6,54,58996.706915
103.2,64,58997.702909
104.9,98,58998.952647
105.05,101,59000.274595
101.5,31,59000.672578
104.1,82,59001.720358
105.5,111,59003.141569
102.75,55,59003.913743
102.1,42,59004.539202
102.3,46,59005.164527
102.9,61,59005.94766
103.8,76,59006.921313
105.4,108,59008.332767
103.0,60,59009.130125
102.4,48,59009.882857
101.35,27,59010.335144
103.85,77,59011.542462
104.15,83,59012.856826
105.05,101,59014.394508
100.05,1,59014.411044
103.8,77,59015.421816
103.45,69,59016.318245
104.4,89,59017.514643
100.45,9,59017.640405
103.45,70,59018.547406
104.95,99,59019.816463
103.5,70,59020.755784
102.7,54,59021.441136
103.1,62,59022.227593
104.05,81,59023.340908
104.3,86,59024.738926
104.5,90,59026.099513
103.25,65,59027.113997
103.25,65,59028.157827
103.65,73,59029.260784
104.0,80,59030.340958
102.5,50,59031.0872
103.35,67,59032.052677
102.7,54,59032.753115
105.15,103,59034.113163
103.4,68,59034.983406
103.55,74,59035.909913
103.5,70,59036.783965
102.85,57,59037.534424
-995.45,203,59040.272937
103.85,77,59041.471363
102.15,43,59042.151281
103.8,78,59043.351111
102.45,49,59044.112519
103.15,63,59045.043089
103.85,77,59046.050848
103.55,73,59047.017863
104.95,99,59048.307682
105.05,102,59049.654197
103.8,76,59050.638484
104.3,86,59051.915231
103.15,74,59052.865247
102.15,43,59053.414239
104.8,96,59054.679051
103.5,70,59055.615686
100.0,1,59055.628702
102.8,56,59056.370382
100.05,1,59056.383396
103.45,69,59057.310004
104.2,84,59058.678789
102.95,59,59059.601167
102.75,55,59060.405531
103.3,66,59061.363122
104.55,91,59062.561195
102.5,50,59063.214983
103.7,87,59064.356039
104.55,91,59065.559414
100.05,1,59065.572432
103.05,61,59066.374864
103.4,68,59067.365104
102.0,40,59067.982708
106.85,137,59069.74096
102.55,51,59070.383734
103.55,72,59071.303329
101.9,42,59071.855695
102.85,57,59072.604866
103.25,65,59073.506661
103.25,66,59074.569153
103.3,66,59075.595287
101.85,38,59076.175279
103.2,67,59077.200933
104.35,87,59078.361896
103.4,68,59079.375007
104.0,81,59080.433454
102.65,53,59081.142868
104.45,89,59082.350693
103.9,78,59083.359174
104.2,86,59084.45859
103.6,75,59085.568166
102.6,52,59086.299455
104.4,88,59087.440314
103.9,80,59088.497522
103.8,77,59089.604775
103.25,65,59090.643462
103.6,72,59091.769093
101.9,42,59092.436853
102.95,59,59093.261457
101.05,21,59093.536506
103.4,68,59094.498469
103.9,78,59095.643486
103.55,71,59096.569064
103.4,68,59097.452985
103.3,71,59098.398352
103.4,68,59099.246426
103.2,64,59100.045919
100.2,4,59100.095475
104.7,94,59101.30712
103.5,70,59102.202524
102.95,59,59102.968518
103.15,63,59103.76863
102.6,52,59104.467143
103.6,72,59105.42914
104.35,87,59106.901243
104.6,92,59108.372468
103.0,60,59109.259327
103.05,61,59110.049652
103.4,68,59110.951187
105.7,116,59112.641306
104.5,92,59113.941497
101.8,36,59114.407907
105.05,101,59115.713976
103.85,77,59116.701504
103.1,62,59117.524078
105.25,106,59118.87324
105.3,106,59120.253147
103.8,76,59121.25672
101.5,30,59121.79997
105.1,103,59123.460786
101.45,30,59123.948115
104.2,84,59125.201649
102.95,59,59125.978331
103.85,88,59127.132915
104.2,85,59128.231937
103.6,74,59129.185775
103.95,79,59130.232883
104.35,87,59131.348315
102.7,54,59132.03817
103.8,76,59133.135873
104.45,89,59134.284021
103.85,77,59135.288642
103.6,72,59136.272933
105.6,117,59137.918631
103.4,68,59139.021061
102.95,59,59140.005492
103.6,72,59141.123047
105.1,105,59142.502616
104.55,91,59143.743262
100.05,1,59143.755802
103.65,73,59144.714269
101.9,38,59145.2198
104.4,88,59146.387533
104.9,98,59147.648065
102.5,50,59148.28907
103.15,63,59149.213301
102.75,55,59149.946842
104.6,94,59151.173455
103.25,65,59152.105585
104.05,81,59153.151715
104.8,96,59154.668582
103.4,68,59155.707594
103.3,66,59156.781208
103.65,73,59157.741707
103.4,68,59158.642675
104.0,80,59159.690979
104.7,94,59161.04886
101.15,23,59161.346895
102.35,47,59161.978648
102.85,57,59162.73496
105.55,113,59164.189735
102.1,42,59164.719398
103.55,71,59165.629926
104.0,81,59166.788003
104.45,89,59167.976126
103.35,67,59168.869257
104.0,82,59170.070184
102.05,41,59170.714629
103.0,60,59171.692605
103.6,74,59172.869617
105.55,114,59174.464785
103.15,63,59175.277603
103.6,72,59176.361091
102.65,53,59177.108934
103.45,69,59178.016872
103.6,72,59178.95138
103.65,73,59179.87288
103.25,65,59180.688404
102.55,51,59181.334714
102.6,53,59181.99806
103.05,61,59182.762465
102.7,54,59183.451966
102.15,43,59184.064782
103.45,71,59184.990906
103.35,67,59185.996691
102.55,51,59186.793163
100.0,1,59186.81522
102.95,59,59187.829232
104.85,97,59189.330009
101.3,26,59189.688306
101.3,26,59190.031134
100.0,1,59190.045179
102.8,56,59190.768083
102.85,57,59191.505809
103.9,80,59192.553237
102.7,54,59193.274634
104.2,84,59194.54714
103.6,72,59195.479149
104.15,83,59196.555012
103.8,76,59197.52315
104.55,91,59198.683213
103.4,68,59199.567181
102.15,43,59200.14012
103.5,71,59201.046931
104.25,85,59202.380451
103.55,71,59203.578514
103.95,79,59204.886643
103.2,64,59205.726725
103.9,78,59206.743569
103.05,61,59207.548723
103.6,73,59208.524542
103.65,73,59209.483453
104.3,86,59210.611328
103.7,76,59211.608613
101.75,38,59212.118226
104.25,86,59213.250591
105.75,119,59214.942716
100.05,1,59214.955767
103.85,78,59216.005419
103.25,65,59217.031718
103.75,75,59218.193636
102.8,56,59219.066598
102.9,58,59219.985649
103.1,62,59221.075032
103.65,75,59222.115651
103.45,69,59223.027627
103.3,66,59223.905006
103.9,78,59224.928052
105.55,115,59226.438118
102.55,51,59227.075879
101.95,39,59227.578493
102.45,49,59228.194187
100.05,1,59228.206704
103.0,60,59228.961121
102.7,54,59229.643038
104.8,96,59231.100648
103.3,67,59232.085713
102.75,55,59232.789326
103.2,64,59233.694479
103.85,77,59234.865063
103.45,69,59236.069999
104.1,82,59237.359712
102.85,57,59238.127309
